character,category,line_id,text,filename,characters
rita,intro,intro_2_3,"Alright, hotshot. Five questions about this neighborhood. Miss more than two, you're out.",rita_intro_2_3.mp3,89
rita,intro,intro_3_1,Hold on. You look familiar. You related to Sully?,rita_intro_3_1.mp3,49
rita,intro,intro_3_2,He used to come in here every Tuesday. Miss that old bastard.,rita_intro_3_2.mp3,61
danny,intro_response,intro_rita_3,I'm Danny. His great-nephew. Or nephew once removed? I never figured it out.,danny_intro_rita_3.mp3,76
colleen,intro_response,intro_rita_3,Colleen. His niece. And I'd rather not get sentimental about it.,colleen_intro_rita_3.mp3,64
fitz,intro_response,intro_rita_3,Fitz. Did you know Sully had a secret safe deposit box at three different banks?,fitz_intro_rita_3.mp3,80
meg,intro_response,intro_rita_3,"Meg. And yeah, I miss him too. But I'm here for the key, not therapy.",meg_intro_rita_3.mp3,69
rita,intro,intro_3_3,You want what Sully left you? Prove you deserve it. Five questions.,rita_intro_3_3.mp3,67
rita,success,success_1_1,"Not bad, kid. Not bad at all.",rita_success_1_1.mp3,29
rita,success,success_1_2,Sully would've been proud. Here's your key.,rita_success_1_2.mp3,43
rita,success,success_2_1,Huh. You actually know your stuff.,rita_success_2_1.mp3,34
rita,success,success_2_2,Sully always said his family wasn't completely hopeless. Guess he was right.,rita_success_2_2.mp3,76
rita,success,success_3_1,"Well, look at that. An O'Brien who can answer questions.",rita_success_3_1.mp3,56
rita,success,success_3_2,Here. You earned this. Don't lose it.,rita_success_3_2.mp3,37
rita,failure,failure_1_1,That's... not great.,rita_failure_1_1.mp3,20
rita,failure,failure_1_2,You want another shot? Redemption challenge?,rita_failure_1_2.mp3,44
rita,failure,failure_2_1,Ooh. Sully's probably rolling in his grave.,rita_failure_2_1.mp3,43
rita,failure,failure_2_2,"Look, I'll give you one more chance. Different kind of test.",rita_failure_2_2.mp3,60
rita,failure,failure_3_1,That was painful to watch.,rita_failure_3_1.mp3,26
rita,failure,failure_3_2,Tell you what — there's another way. You game?,rita_failure_3_2.mp3,46
enzo,intro,intro_1_1,"You're here about Sully's thing, aren't you?",enzo_intro_1_1.mp3,44
enzo,intro,intro_1_2,He mentioned family might come looking. Didn't say when.,enzo_intro_1_2.mp3,56
danny,intro_response,intro_enzo_1,"Yes sir. I'm Danny. Sully was my... actually, I'm not sure what he was to me.",danny_intro_enzo_1.mp3,77
colleen,intro_response,intro_enzo_1,Colleen. And I don't have time for stories about the old days.,colleen_intro_enzo_1.mp3,62
fitz,intro_response,intro_enzo_1,Fitz. Did Sully ever mention anything about the 1919 molasses flood being an inside job?,fitz_intro_enzo_1.mp3,88
meg,intro_response,intro_enzo_1,"Meg. And whatever you're about to tell me about Sully, I've probably heard it.",meg_intro_enzo_1.mp3,78
enzo,intro,intro_1_3,You want my key? Show me you know the North End. Five questions.,enzo_intro_1_3.mp3,64
enzo,intro,intro_2_1,"Ah, another one. Sully had a lot of relatives, eh?",enzo_intro_2_1.mp3,50
enzo,intro,intro_2_2,Some of them already came through. You're not the first.,enzo_intro_2_2.mp3,56
danny,intro_response,intro_enzo_2,"Wait, others came already? I'm Danny, by the way. Did I miss something?",danny_intro_enzo_2.mp3,71
colleen,intro_response,intro_enzo_2,Colleen. And I don't care who came before me. I care who leaves with the key.,colleen_intro_enzo_2.mp3,77
fitz,intro_response,intro_enzo_2,Fitz. Who else came? Were they asking about the tunnels?,fitz_intro_enzo_2.mp3,56
meg,intro_response,intro_enzo_2,Meg. Great. Competition. Just what I needed.,meg_intro_enzo_2.mp3,44
enzo,intro,intro_2_3,Same rules for everyone. Five questions about my neighborhood.,enzo_intro_2_3.mp3,62
enzo,intro,intro_3_1,"You got Sully's eyes. He used to sit right there, you know.",enzo_intro_3_1.mp3,59
enzo,intro,intro_3_2,"Ordered the same thing every time. Capicola sandwich, extra peppers.",enzo_intro_3_2.mp3,68
danny,intro_response,intro_enzo_3,"That sounds like him. I'm Danny. I, uh, never actually had capicola.",danny_intro_enzo_3.mp3,68
colleen,intro_response,intro_enzo_3,Colleen. And I'm not here for sandwiches.,colleen_intro_enzo_3.mp3,41
fitz,intro_response,intro_enzo_3,Fitz. Was that sandwich a code? Did Sully leave messages in his food orders?,fitz_intro_enzo_3.mp3,76
meg,intro_response,intro_enzo_3,Meg. Sounds delicious. Can we do this?,meg_intro_enzo_3.mp3,38
enzo,intro,intro_3_3,"If you want his key, you gotta prove you know this place. Ready?",enzo_intro_3_3.mp3,64
enzo,success,success_1_1,"Bene, bene. You know your history.",enzo_success_1_1.mp3,34
enzo,success,success_1_2,Sully chose well. The key is yours.,enzo_success_1_2.mp3,35
enzo,success,success_2_1,Not bad for an O'Brien. Most of them can't tell penne from rigatoni.,enzo_success_2_1.mp3,68
enzo,success,success_2_2,Here. Don't make me regret this.,enzo_success_2_2.mp3,32
enzo,success,success_3_1,You passed. Sully would've bought you a drink.,enzo_success_3_1.mp3,46
enzo,success,success_3_2,Take the key. And come back sometime for that sandwich.,enzo_success_3_2.mp3,55
enzo,failure,failure_1_1,Mamma mia. That was rough.,enzo_failure_1_1.mp3,26
enzo,failure,failure_1_2,"Look, I'll give you another chance. Different test.",enzo_failure_1_2.mp3,51
enzo,failure,failure_2_1,You sure you're related to Sully? He knew everything.,enzo_failure_2_1.mp3,53
enzo,failure,failure_2_2,One more shot. Redemption round.,enzo_failure_2_2.mp3,32
enzo,failure,failure_3_1,"Eh, we've all had bad days.",enzo_failure_3_1.mp3,27
enzo,failure,failure_3_2,Try again? Different challenge this time.,enzo_failure_3_2.mp3,41
tommy,intro,intro_1_1,You look lost. This ain't the tourist section.,tommy_intro_1_1.mp3,46
tommy,intro,intro_1_2,"Wait — you're one of Sully's, aren't you? He said someone might show up.",tommy_intro_1_2.mp3,72
danny,intro_response,intro_tommy_1,"Yeah, I'm Danny. Sully's... relative. Sorry, I'm not good with titles.",danny_intro_tommy_1.mp3,70
colleen,intro_response,intro_tommy_1,Colleen. And I know exactly where I am.,colleen_intro_tommy_1.mp3,39
fitz,intro_response,intro_tommy_1,Fitz. Did Sully ever tell you about the curse on the Red Sox that wasn't actually a curse?,fitz_intro_tommy_1.mp3,90
meg,intro_response,intro_tommy_1,"Meg. And I'm here for the key, not a game.",meg_intro_tommy_1.mp3,42
tommy,intro,intro_1_3,You want Sully's key? Prove you know Fenway. Five questions.,tommy_intro_1_3.mp3,60
tommy,intro,intro_2_1,"Ah, another O'Brien coming out of the woodwork.",tommy_intro_2_1.mp3,47
tommy,intro,intro_2_2,Sully always said his family would fight over his stuff. Guess he was right.,tommy_intro_2_2.mp3,76
danny,intro_response,intro_tommy_2,I'm not trying to fight anyone. I'm Danny. Just want to help settle things.,danny_intro_tommy_2.mp3,75
colleen,intro_response,intro_tommy_2,Colleen. And I don't fight. I win.,colleen_intro_tommy_2.mp3,34
fitz,intro_response,intro_tommy_2,Fitz. Fighting implies equal opponents. I prefer the term 'informed competition.',fitz_intro_tommy_2.mp3,81
meg,intro_response,intro_tommy_2,Meg. And I'm not fighting. I'm just... tired of all of this.,meg_intro_tommy_2.mp3,60
tommy,intro,intro_2_3,"Same deal Sully made with me. Answer my questions, get the key.",tommy_intro_2_3.mp3,63
tommy,intro,intro_3_1,Hold up. I know that look. You're Sully's people.,tommy_intro_3_1.mp3,49
tommy,intro,intro_3_2,He came to every game he could. Knew more about this park than the groundskeepers.,tommy_intro_3_2.mp3,82
danny,intro_response,intro_tommy_3,I'm Danny. Sully tried to teach me about baseball once. It didn't stick.,danny_intro_tommy_3.mp3,72
colleen,intro_response,intro_tommy_3,Colleen. I don't care about baseball. I care about the key.,colleen_intro_tommy_3.mp3,59
fitz,intro_response,intro_tommy_3,Fitz. Did you know Fenway has seventeen secret rooms? Sully showed me one.,fitz_intro_tommy_3.mp3,74
meg,intro_response,intro_tommy_3,Meg. I know more than I look like I know. Let's get this over with.,meg_intro_tommy_3.mp3,67
tommy,intro,intro_3_3,"Five questions. Miss more than two, you're walking away empty.",tommy_intro_3_3.mp3,62
tommy,success,success_1_1,Hot damn! You actually know your stuff!,tommy_success_1_1.mp3,39
tommy,success,success_1_2,Sully would've bought you a beer. Here's your key.,tommy_success_1_2.mp3,50
tommy,success,success_2_1,"Well, well. An O'Brien who knows their Sox.",tommy_success_2_1.mp3,43
tommy,success,success_2_2,Take it. You earned it.,tommy_success_2_2.mp3,23
tommy,success,success_3_1,I'm impressed. Most people can't name the Monster's height.,tommy_success_3_1.mp3,59
tommy,success,success_3_2,Key's yours. Don't spend it all in one place.,tommy_success_3_2.mp3,45
tommy,failure,failure_1_1,Ouch. That hurt to watch.,tommy_failure_1_1.mp3,25
tommy,failure,failure_1_2,"Look, I'll give you a second chance. Different kind of test.",tommy_failure_1_2.mp3,60
tommy,failure,failure_2_1,Sully's spinning in his grave right now.,tommy_failure_2_1.mp3,40
tommy,failure,failure_2_2,Tell you what — one more shot. Redemption style.,tommy_failure_2_2.mp3,48
tommy,failure,failure_3_1,That was... not great.,tommy_failure_3_1.mp3,22
tommy,failure,failure_3_2,You want to try again? I've got another challenge for you.,tommy_failure_3_2.mp3,58
trish,intro,intro_1_1,"Oh, wonderful. Another one of Sully's projects.",trish_intro_1_1.mp3,47
trish,intro,intro_1_2,He always did love his little treasure hunts.,trish_intro_1_2.mp3,45
danny,intro_response,intro_trish_1,"Hi, I'm Danny. You must be... someone important?",danny_intro_trish_1.mp3,48
colleen,intro_response,intro_trish_1,Colleen. And I'm not a project. I'm here for what's mine.,colleen_intro_trish_1.mp3,57
fitz,intro_response,intro_trish_1,Fitz. The State House has thirty-seven hidden passages. Did you know that?,fitz_intro_trish_1.mp3,74
meg,intro_response,intro_trish_1,Meg. And can we skip the attitude? I've had a long day.,meg_intro_trish_1.mp3,55
trish,intro,intro_1_3,Fine. Let's see if you're as sharp as Sully thought. Five questions.,trish_intro_1_3.mp3,68
trish,intro,intro_2_1,Let me guess. You're here about Sully's inheritance.,trish_intro_2_1.mp3,52
trish,intro,intro_2_2,He always was dramatic. Could've just left a normal will.,trish_intro_2_2.mp3,57
danny,intro_response,intro_trish_2,"I'm Danny. And yeah, the whole key thing is... a lot.",danny_intro_trish_2.mp3,53
colleen,intro_response,intro_trish_2,"Colleen. Dramatic or not, I'm playing the game he set up.",colleen_intro_trish_2.mp3,57
fitz,intro_response,intro_trish_2,Fitz. Normal wills are boring. This is much more interesting.,fitz_intro_trish_2.mp3,61
meg,intro_response,intro_trish_2,Meg. Tell me about it. I just want this over with.,meg_intro_trish_2.mp3,50
trish,intro,intro_2_3,"Well, if you want my key, you'll have to earn it. Five questions about Beacon Hill.",trish_intro_2_3.mp3,83
trish,intro,intro_3_1,"Ah. Sully sent you, didn't he? From beyond the grave.",trish_intro_3_1.mp3,53
trish,intro,intro_3_2,That man never could do anything the simple way.,trish_intro_3_2.mp3,48
danny,intro_response,intro_trish_3,"I'm Danny. And no, he definitely could not.",danny_intro_trish_3.mp3,43
colleen,intro_response,intro_trish_3,Colleen. And I didn't come for commentary on my dead relative.,colleen_intro_trish_3.mp3,62
fitz,intro_response,intro_trish_3,Fitz. Simple ways are for people without secrets to protect.,fitz_intro_trish_3.mp3,60
meg,intro_response,intro_trish_3,"Meg. Yeah, well. Here we are anyway.",meg_intro_trish_3.mp3,36
trish,intro,intro_3_3,Show me you know this neighborhood. Then we'll talk about the key.,trish_intro_3_3.mp3,66
trish,success,success_1_1,Well. Color me surprised.,trish_success_1_1.mp3,25
trish,success,success_1_2,Sully always said his family had potential. Take the key.,trish_success_1_2.mp3,57
trish,success,success_2_1,I stand corrected. You actually know things.,trish_success_2_1.mp3,44
trish,success,success_2_2,Here. Don't make me regret giving this to you.,trish_success_2_2.mp3,46
trish,success,success_3_1,Impressive. Maybe you are worth Sully's trouble.,trish_success_3_1.mp3,48
trish,success,success_3_2,The key is yours. Use it wisely.,trish_success_3_2.mp3,32
trish,failure,failure_1_1,"That was disappointing, but not surprising.",trish_failure_1_1.mp3,43
trish,failure,failure_1_2,I'll give you one more chance. A different kind of test.,trish_failure_1_2.mp3,56
trish,failure,failure_2_1,Oh dear. Sully overestimated you.,trish_failure_2_1.mp3,33
trish,failure,failure_2_2,"Lucky for you, I believe in second chances. Try this instead.",trish_failure_2_2.mp3,61
trish,failure,failure_3_1,"Well, that was underwhelming.",trish_failure_3_1.mp3,29
trish,failure,failure_3_2,Redemption round? It's your only option.,trish_failure_3_2.mp3,40
eddie,intro,intro_1_1,You Sully's?,eddie_intro_1_1.mp3,12
eddie,intro,intro_1_2,Figured someone would show up eventually.,eddie_intro_1_2.mp3,41
danny,intro_response,intro_eddie_1,Yeah. I'm Danny. Nice to meet you.,danny_intro_eddie_1.mp3,34
colleen,intro_response,intro_eddie_1,Colleen. You have a key. I need it.,colleen_intro_eddie_1.mp3,35
fitz,intro_response,intro_eddie_1,Fitz. Did Sully ever mention the Brink's job to you?,fitz_intro_eddie_1.mp3,52
meg,intro_response,intro_eddie_1,Meg. And same to you.,meg_intro_eddie_1.mp3,21
eddie,intro,intro_1_3,Five questions. Charlestown. Don't embarrass yourself.,eddie_intro_1_3.mp3,54
eddie,intro,intro_2_1,Another O'Brien. Great.,eddie_intro_2_1.mp3,23
eddie,intro,intro_2_2,Sully talked about his family. A lot.,eddie_intro_2_2.mp3,37
danny,intro_response,intro_eddie_2,I'm Danny. Hope he said good things?,danny_intro_eddie_2.mp3,36
colleen,intro_response,intro_eddie_2,Colleen. I don't care what he said. I care about the key.,colleen_intro_eddie_2.mp3,57
fitz,intro_response,intro_eddie_2,Fitz. What exactly did he say? I'm collecting information.,fitz_intro_eddie_2.mp3,58
meg,intro_response,intro_eddie_2,"Meg. Whatever he said, it's probably exaggerated.",meg_intro_eddie_2.mp3,49
eddie,intro,intro_2_3,Same rules for everyone. Five questions. Ready?,eddie_intro_2_3.mp3,47
eddie,intro,intro_3_1,Hmm.,eddie_intro_3_1.mp3,4
eddie,intro,intro_3_2,Sully said you'd come. Eventually.,eddie_intro_3_2.mp3,34
danny,intro_response,intro_eddie_3,Danny. And... yeah. Here I am.,danny_intro_eddie_3.mp3,30
colleen,intro_response,intro_eddie_3,Colleen. Let's make this quick.,colleen_intro_eddie_3.mp3,31
fitz,intro_response,intro_eddie_3,"Fitz. How long has 'eventually' been, exactly?",fitz_intro_eddie_3.mp3,46
meg,intro_response,intro_eddie_3,"Meg. Better late than never, I guess.",meg_intro_eddie_3.mp3,37
eddie,intro,intro_3_3,Know Charlestown? Prove it. Five questions.,eddie_intro_3_3.mp3,43
eddie,success,success_1_1,Not bad.,eddie_success_1_1.mp3,8
eddie,success,success_1_2,Key's yours. Sully'd be happy.,eddie_success_1_2.mp3,30
eddie,success,success_2_1,You passed.,eddie_success_2_1.mp3,11
eddie,success,success_2_2,Here. Don't lose it.,eddie_success_2_2.mp3,20
eddie,success,success_3_1,Huh. You actually know things.,eddie_success_3_1.mp3,30
eddie,success,success_3_2,Take it. Earned it.,eddie_success_3_2.mp3,19
eddie,failure,failure_1_1,Rough.,eddie_failure_1_1.mp3,6
eddie,failure,failure_1_2,One more chance. Different test.,eddie_failure_1_2.mp3,32
eddie,failure,failure_2_1,Could've been worse. Could've been better.,eddie_failure_2_1.mp3,42
eddie,failure,failure_2_2,Try again?,eddie_failure_2_2.mp3,10
eddie,failure,failure_3_1,Sully would've done better.,eddie_failure_3_1.mp3,27
eddie,failure,failure_3_2,Redemption round. Yes or no?,eddie_failure_3_2.mp3,28
miles,intro,intro_1_1,"Ah, a visitor! Do come in. I'm Miles Ashworth.",miles_intro_1_1.mp3,46
miles,intro,intro_1_2,Sully — dear old Sully — mentioned family might call.,miles_intro_1_2.mp3,53
danny,intro_response,intro_miles_1,"Hi, I'm Danny. This place is... really nice.",danny_intro_miles_1.mp3,44
colleen,intro_response,intro_miles_1,Colleen. And I'm not here to admire the decor.,colleen_intro_miles_1.mp3,46
fitz,intro_response,intro_miles_1,Fitz. I know your real name is Mickey. From Southie. 1987.,fitz_intro_miles_1.mp3,58
meg,intro_response,intro_miles_1,Meg. Nice accent. Very convincing.,meg_intro_miles_1.mp3,34
miles,intro,intro_1_3,Shall we test your knowledge of Back Bay? Five questions ought to suffice.,miles_intro_1_3.mp3,74
miles,intro,intro_2_1,"Welcome, welcome! You have the look of an O'Brien about you.",miles_intro_2_1.mp3,60
miles,intro,intro_2_2,Sully was a... unique individual. Helped me with some matters once.,miles_intro_2_2.mp3,67
danny,intro_response,intro_miles_2,I'm Danny. Sully was definitely... unique.,danny_intro_miles_2.mp3,42
colleen,intro_response,intro_miles_2,Colleen. I don't need his life story. I need the key.,colleen_intro_miles_2.mp3,53
fitz,intro_response,intro_miles_2,Fitz. What 'matters'? I'm very interested in matters.,fitz_intro_miles_2.mp3,53
meg,intro_response,intro_miles_2,Meg. We've all got our histories. Where's the key?,meg_intro_miles_2.mp3,50
miles,intro,intro_2_3,I'll need some assurance you're worthy. Five questions about the neighborhood.,miles_intro_2_3.mp3,78
miles,intro,intro_3_1,"My, my. The O'Brien clan certainly keeps busy.",miles_intro_3_1.mp3,46
miles,intro,intro_3_2,Sully warned me there might be... competition.,miles_intro_3_2.mp3,46
danny,intro_response,intro_miles_3,"I'm Danny. And yeah, apparently my whole family wants this bar.",danny_intro_miles_3.mp3,63
colleen,intro_response,intro_miles_3,Colleen. Competition just means I need to move faster.,colleen_intro_miles_3.mp3,54
fitz,intro_response,intro_miles_3,Fitz. Competition is what keeps life interesting. Also conspiracies.,fitz_intro_miles_3.mp3,68
meg,intro_response,intro_miles_3,Meg. Great. More pressure. Just what I needed.,meg_intro_miles_3.mp3,46
miles,intro,intro_3_3,Well then. Let's not waste time. Five questions about Back Bay.,miles_intro_3_3.mp3,63
miles,success,success_1_1,Splendid! Absolutely splendid!,miles_success_1_1.mp3,30
miles,success,success_1_2,Sully chose well. Here is your key.,miles_success_1_2.mp3,35
miles,success,success_2_1,"I must say, I'm impressed.",miles_success_2_1.mp3,26
miles,success,success_2_2,You've earned this. Take it with my compliments.,miles_success_2_2.mp3,48
miles,success,success_3_1,Bravo! You know your Boston.,miles_success_3_1.mp3,28
miles,success,success_3_2,The key is yours. Sully would approve.,miles_success_3_2.mp3,38
miles,failure,failure_1_1,Oh dear. That was... unfortunate.,miles_failure_1_1.mp3,33
miles,failure,failure_1_2,Perhaps a different sort of challenge would suit you better?,miles_failure_1_2.mp3,60
miles,failure,failure_2_1,"Well, that didn't go as hoped, did it?",miles_failure_2_1.mp3,38
miles,failure,failure_2_2,I'll offer you one more chance. A redemption round.,miles_failure_2_2.mp3,51
miles,failure,failure_3_1,"Hmm. Not quite up to snuff, I'm afraid.",miles_failure_3_1.mp3,39
miles,failure,failure_3_2,But I'm a fair man. Try again?,miles_failure_3_2.mp3,30
simon,intro,intro_1_1,You must be one of Sully's. He described your family in... colorful terms.,simon_intro_1_1.mp3,74
simon,intro,intro_1_2,"An interesting man, Sully. We had many debates about the nature of inheritance.",simon_intro_1_2.mp3,79
danny,intro_response,intro_simon_1,"I'm Danny. And yeah, we're a colorful bunch.",danny_intro_simon_1.mp3,44
colleen,intro_response,intro_simon_1,Colleen. I didn't come for philosophy. I came for a key.,colleen_intro_simon_1.mp3,56
fitz,intro_response,intro_simon_1,Fitz. Did you debate the nature of secret societies too?,fitz_intro_simon_1.mp3,56
meg,intro_response,intro_simon_1,"Meg. I'm sure those debates were riveting. Key, please.",meg_intro_simon_1.mp3,55
simon,intro,intro_1_3,Very well. Let's test your knowledge. Five questions about Cambridge.,simon_intro_1_3.mp3,69
simon,intro,intro_2_1,"Ah, another seeker of Sully's legacy.",simon_intro_2_1.mp3,37
simon,intro,intro_2_2,He was quite adamant about his... unconventional will.,simon_intro_2_2.mp3,54
danny,intro_response,intro_simon_2,I'm Danny. Unconventional is one word for it.,danny_intro_simon_2.mp3,45
colleen,intro_response,intro_simon_2,"Colleen. Unconventional or not, I'm here to win.",colleen_intro_simon_2.mp3,48
fitz,intro_response,intro_simon_2,Fitz. Unconventional methods often hide deeper truths.,fitz_intro_simon_2.mp3,54
meg,intro_response,intro_simon_2,Meg. Yeah. It's definitely that.,meg_intro_simon_2.mp3,32
simon,intro,intro_2_3,Show me you understand this place. Five questions.,simon_intro_2_3.mp3,50
simon,intro,intro_3_1,Interesting. Sully said his family was... spirited.,simon_intro_3_1.mp3,51
simon,intro,intro_3_2,"He meant it as a compliment, I believe.",simon_intro_3_2.mp3,39
danny,intro_response,intro_simon_3,I'm Danny. Spirited is generous.,danny_intro_simon_3.mp3,32
colleen,intro_response,intro_simon_3,Colleen. I prefer 'determined.',colleen_intro_simon_3.mp3,31
fitz,intro_response,intro_simon_3,Fitz. Spirited implies possession. Fascinating word choice.,fitz_intro_simon_3.mp3,59
meg,intro_response,intro_simon_3,Meg. Spirited is one way to put it.,meg_intro_simon_3.mp3,35
simon,intro,intro_3_3,Well then. Let's see what you know. Five questions about Cambridge.,simon_intro_3_3.mp3,67
simon,success,success_1_1,Excellent! A mind worth its salt.,simon_success_1_1.mp3,33
simon,success,success_1_2,Sully would be pleased. The key is yours.,simon_success_1_2.mp3,41
simon,success,success_2_1,Impressive reasoning and recall.,simon_success_2_1.mp3,32
simon,success,success_2_2,You've earned this. Take it.,simon_success_2_2.mp3,28
simon,success,success_3_1,"Well done. Knowledge is its own reward, but here's another.",simon_success_3_1.mp3,59
simon,success,success_3_2,The key. Use it wisely.,simon_success_3_2.mp3,23
simon,failure,failure_1_1,Hmm. That was... not your best effort.,simon_failure_1_1.mp3,38
simon,failure,failure_1_2,Perhaps a different approach? A redemption challenge?,simon_failure_1_2.mp3,53
simon,failure,failure_2_1,Knowledge gaps are natural. Learning is lifelong.,simon_failure_2_1.mp3,49
simon,failure,failure_2_2,Try again with a different test?,simon_failure_2_2.mp3,32
simon,failure,failure_3_1,We all have areas to improve.,simon_failure_3_1.mp3,29
simon,failure,failure_3_2,I'll give you another chance. Ready?,simon_failure_3_2.mp3,36
mary_catherine,intro,intro_1_1,So you're one of the kids going after Sully's bar.,mary_catherine_intro_1_1.mp3,50
mary_catherine,intro,intro_1_2,He always did love making things complicated.,mary_catherine_intro_1_2.mp3,45
danny,intro_response,intro_mary_catherine_1,"I'm Danny. And yeah, complicated is right.",danny_intro_mary_catherine_1.mp3,42
colleen,intro_response,intro_mary_catherine_1,"Colleen. I'm not a kid, and I'm not going after anything. I'm taking it.",colleen_intro_mary_catherine_1.mp3,72
fitz,intro_response,intro_mary_catherine_1,Fitz. Complicated systems often hide the most interesting secrets.,fitz_intro_mary_catherine_1.mp3,66
meg,intro_response,intro_mary_catherine_1,"Meg. And I'm just tired of the whole thing, honestly.",meg_intro_mary_catherine_1.mp3,53
mary_catherine,intro,intro_1_3,You want the key? Show me you know Dorchester. Five questions.,mary_catherine_intro_1_3.mp3,62
mary_catherine,intro,intro_2_1,Another O'Brien. We keep multiplying.,mary_catherine_intro_2_1.mp3,37
mary_catherine,intro,intro_2_2,Sully used to joke we'd take over Boston someday. Maybe he wasn't joking.,mary_catherine_intro_2_2.mp3,73
danny,intro_response,intro_mary_catherine_2,I'm Danny. Taking over anything sounds exhausting.,danny_intro_mary_catherine_2.mp3,50
colleen,intro_response,intro_mary_catherine_2,Colleen. I'd settle for taking over that bar.,colleen_intro_mary_catherine_2.mp3,45
fitz,intro_response,intro_mary_catherine_2,Fitz. World domination starts with local real estate. Interesting.,fitz_intro_mary_catherine_2.mp3,66
meg,intro_response,intro_mary_catherine_2,Meg. Boston has enough O'Briens. I just want this done.,meg_intro_mary_catherine_2.mp3,55
mary_catherine,intro,intro_2_3,Same rules Sully set. Five questions. Ready?,mary_catherine_intro_2_3.mp3,44
mary_catherine,intro,intro_3_1,Look at you. You've got his nose.,mary_catherine_intro_3_1.mp3,33
mary_catherine,intro,intro_3_2,Sully always was my favorite brother. Don't tell the others.,mary_catherine_intro_3_2.mp3,60
danny,intro_response,intro_mary_catherine_3,I'm Danny. And... I won't tell.,danny_intro_mary_catherine_3.mp3,31
colleen,intro_response,intro_mary_catherine_3,Colleen. Family secrets aren't my concern. The key is.,colleen_intro_mary_catherine_3.mp3,54
fitz,intro_response,intro_mary_catherine_3,Fitz. Secrets are always my concern. What else aren't you telling?,fitz_intro_mary_catherine_3.mp3,66
meg,intro_response,intro_mary_catherine_3,Meg. Your secret's safe. Now about that key...,meg_intro_mary_catherine_3.mp3,46
mary_catherine,intro,intro_3_3,Sully wanted you to earn it. Five questions about Dorchester.,mary_catherine_intro_3_3.mp3,61
mary_catherine,success,success_1_1,"Well, what do you know. You actually know things.",mary_catherine_success_1_1.mp3,49
mary_catherine,success,success_1_2,Sully would've liked that. Here's your key.,mary_catherine_success_1_2.mp3,43
mary_catherine,success,success_2_1,Not bad at all. Better than most O'Briens.,mary_catherine_success_2_1.mp3,42
mary_catherine,success,success_2_2,Take the key. You earned it.,mary_catherine_success_2_2.mp3,28
mary_catherine,success,success_3_1,Impressive. You might actually win this thing.,mary_catherine_success_3_1.mp3,46
mary_catherine,success,success_3_2,Here. Don't tell the others I said that.,mary_catherine_success_3_2.mp3,40
mary_catherine,failure,failure_1_1,"Oh, honey. That was rough.",mary_catherine_failure_1_1.mp3,26
mary_catherine,failure,failure_1_2,But family gets second chances. Try this instead.,mary_catherine_failure_1_2.mp3,49
mary_catherine,failure,failure_2_1,Sully would've cringed at that.,mary_catherine_failure_2_1.mp3,31
mary_catherine,failure,failure_2_2,"Lucky for you, I'm generous. Redemption round?",mary_catherine_failure_2_2.mp3,46
mary_catherine,failure,failure_3_1,That could've gone better.,mary_catherine_failure_3_1.mp3,26
mary_catherine,failure,failure_3_2,One more shot. Different challenge. You in?,mary_catherine_failure_3_2.mp3,43
jerome,intro,intro_1_1,"Well, well. An O'Brien in the wild.",jerome_intro_1_1.mp3,35
jerome,intro,intro_1_2,Sully used to stop by my corner. Said my poems reminded him of his father.,jerome_intro_1_2.mp3,74
danny,intro_response,intro_jerome_1,"I'm Danny. That's... really nice, actually.",danny_intro_jerome_1.mp3,43
colleen,intro_response,intro_jerome_1,"Colleen. Sweet story. Key, please.",colleen_intro_jerome_1.mp3,34
fitz,intro_response,intro_jerome_1,Fitz. Poems often contain hidden messages. Did his?,fitz_intro_jerome_1.mp3,51
meg,intro_response,intro_jerome_1,Meg. Sully had good taste. About the key though...,meg_intro_jerome_1.mp3,50
jerome,intro,intro_1_3,You want what Sully left? Tell me you know Downtown. Five questions.,jerome_intro_1_3.mp3,68
jerome,intro,intro_2_1,"Ah, another verse in the O'Brien saga.",jerome_intro_2_1.mp3,38
jerome,intro,intro_2_2,Sully's story isn't finished. You're writing the next chapter.,jerome_intro_2_2.mp3,62
danny,intro_response,intro_jerome_2,I'm Danny. That's a nice way to put it.,danny_intro_jerome_2.mp3,39
colleen,intro_response,intro_jerome_2,Colleen. I prefer action to metaphors.,colleen_intro_jerome_2.mp3,38
fitz,intro_response,intro_jerome_2,Fitz. Every chapter contains clues to the finale. What clues did Sully leave?,fitz_intro_jerome_2.mp3,77
meg,intro_response,intro_jerome_2,Meg. I just want to finish this chapter and go home.,meg_intro_jerome_2.mp3,52
jerome,intro,intro_2_3,The verse you write depends on what you know. Five questions.,jerome_intro_2_3.mp3,61
jerome,intro,intro_3_1,You've got Sully's eyes. Full of questions.,jerome_intro_3_1.mp3,43
jerome,intro,intro_3_2,He always asked questions. Never stopped asking.,jerome_intro_3_2.mp3,48
danny,intro_response,intro_jerome_3,I'm Danny. And I've got a lot of questions right now.,danny_intro_jerome_3.mp3,53
colleen,intro_response,intro_jerome_3,Colleen. I have one question. Where's the key?,colleen_intro_jerome_3.mp3,46
fitz,intro_response,intro_jerome_3,Fitz. Questions are the beginning of all knowledge. What did Sully ask you?,fitz_intro_jerome_3.mp3,75
meg,intro_response,intro_jerome_3,Meg. I'm more answers than questions. Usually.,meg_intro_jerome_3.mp3,46
